T_C,P_kPa,x1_azeo,y1_pred,y1_std,min_diff,confidence
67.82884210526316,99.07333333333334,0.2881801644674586,0.2881801724433899,0.0414610393345356,7.97593130430485e-09,0.9601895435656163
67.82884210526316,103.57666666666667,0.2855062446632865,0.2855062186717987,0.02450154349207878,2.5991487795362644e-08,0.9760844250087084
67.82884210526316,108.08000000000001,0.298224377086601,0.29822465777397156,0.011553358286619186,2.80687370568522e-07,0.988578597271242
67.82884210526316,112.58333333333334,0.3174742278809151,0.31747421622276306,0.0063683148473501205,1.1658152054838666e-08,0.9936719839512077
67.82884210526316,117.08666666666667,0.332076237641388,0.3320767879486084,0.008094586431980133,5.50307220403834e-07,0.9919704097800685
67.82884210526316,121.59,0.3491516874391746,0.34915095567703247,0.017423661425709724,7.317621421032428e-07,0.9828747235922408
68.89142105263159,81.06,0.35948458550587536,0.3560228943824768,0.08826111257076263,0.003461691123398558,0.9188971180250424
68.89142105263159,85.56333333333333,0.39316646956471846,0.392244428396225,0.07374469935894012,0.0009220411684934815,0.9313200806458294
68.89142105263159,90.06666666666666,0.30806056679726246,0.30806028842926025,0.07991410791873932,2.7836800220448765e-07,0.9259995703984704
68.89142105263159,94.57000000000001,0.470161746439818,0.4701615273952484,0.04927119240164757,2.1904456959376262e-07,0.9530424615119071
68.89142105263159,99.07333333333334,0.2766956456196744,0.27669578790664673,0.05127706751227379,1.4228697231555287e-07,0.951224021623895
68.89142105263159,103.57666666666667,0.27285035445945843,0.27285036444664,0.03565683960914612,9.987181581738724e-09,0.9655707969614695
68.89142105263159,108.08000000000001,0.28484545182982085,0.28484535217285156,0.021237585693597794,9.965696928793122e-08,0.9792040696590952
68.89142105263159,112.58333333333334,0.3022492345441764,0.30224934220314026,0.010359455831348896,1.0765896385489526e-07,0.9897467621334579
68.89142105263159,117.08666666666667,0.3258872129467943,0.32588762044906616,0.006344127934426069,4.075022718708077e-07,0.9936958662963059
68.89142105263159,121.59,0.3394018607448208,0.3394016623497009,0.010013166815042496,1.983951198880618e-07,0.9900861026924849
69.95400000000001,81.06,0.3748731007072317,0.3693207800388336,0.09060265868902206,0.005552320668398059,0.916924227199361
69.95400000000001,85.56333333333333,0.3604638018375843,0.35872793197631836,0.08621575683355331,0.0017358698612659484,0.9206274109990059
69.95400000000001,90.06666666666666,0.41264771898367825,0.4126478135585785,0.0685947984457016,9.45749002445595e-08,0.9358084106852528
69.95400000000001,94.57000000000001,0.6257775561881871,0.6257774233818054,0.06385676562786102,1.3280638166968117e-07,0.9399761624957337
69.95400000000001,99.07333333333334,0.3826432095257761,0.38804036378860474,0.05694885179400444,0.005397154262828663,0.9461195764607315
69.95400000000001,103.57666666666667,0.2754795310148246,0.2754793167114258,0.04882412403821945,2.143033988044607e-07,0.9534487022950663
69.95400000000001,108.08000000000001,0.2834466891790261,0.2834465801715851,0.03402000293135643,1.0900744101816073e-07,0.9670992796706904
69.95400000000001,112.58333333333334,0.3013609088322456,0.3013610243797302,0.020890135318040848,1.1554748463593612e-07,0.9795373325734675
69.95400000000001,117.08666666666667,0.31694431721194866,0.316944420337677,0.010045957751572132,1.0312572834569878e-07,0.990053959748589
69.95400000000001,121.59,0.33441198488567186,0.3344123363494873,0.0036204769276082516,3.514638154400451e-07,0.9963925836400911
